name,heightm,weightkg,evos,tags,vs_normal,vs_fire,vs_water,vs_electric,vs_grass,vs_ice,vs_fighting,vs_poison,vs_ground,vs_flying,vs_psychic,vs_bug,vs_rock,vs_ghost,vs_dragon,vs_dark,vs_steel,vs_fairy,types_Ice,types_Flying,types_Ghost,types_Dragon,types_Poison,types_Fire,types_Electric,types_Steel,types_Fighting,types_Bug,types_Dark,types_Ground,types_Fairy,types_Rock,types_Grass,types_Water,types_Psychic,types_Normal,baseStats_hp,baseStats_atk,baseStats_def,baseStats_spa,baseStats_spd,baseStats_spe
jigglypuff,0.004004004,0.0055005495,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.0,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4488189,0.21621622,0.06122449,0.19021739,0.021739133,0.07692308
wigglytuff,0.009009008,0.0120012,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.0,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5472441,0.35135135,0.16326529,0.4076087,0.13043478,0.20512821
zubat,0.007007007,0.0075007495,1,0,1.0,0.20000002,0.20000002,0.5,0.0,0.4666667,0.0625,0.125,0.0,0.20000002,0.5,0.0,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15354331,0.21621622,0.12244897,0.108695656,0.086956516,0.25641027
golbat,0.015015014,0.055005495,1,0,1.0,0.20000002,0.20000002,0.5,0.0,0.4666667,0.0625,0.125,0.0,0.20000002,0.5,0.0,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913386,0.4054054,0.26530612,0.29891306,0.23913042,0.43589744
oddish,0.004004004,0.00540054,1,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17322835,0.24324326,0.20408162,0.35326087,0.19565217,0.12820514
gloom,0.007007007,0.00860086,1,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23228347,0.3243243,0.26530612,0.4076087,0.23913042,0.17948718
vileplume,0.011011011,0.018601859,0,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2913386,0.4054054,0.3265306,0.5434783,0.3043478,0.23076925
paras,0.0020020022,0.00540054,1,0,1.0,1.0,0.06666667,0.125,0.0,0.4666667,0.125,0.5,0.0625,1.0,0.25,0.4666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13385826,0.35135135,0.20408162,0.19021739,0.1521739,0.10256411
parasect,0.009009008,0.029502949,0,0,1.0,1.0,0.06666667,0.125,0.0,0.4666667,0.125,0.5,0.0625,1.0,0.25,0.4666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23228347,0.48648646,0.30612245,0.27173913,0.26086956,0.12820514
venonat,0.009009008,0.030002998,1,0,1.0,0.4666667,0.20000002,0.25,0.0,0.20000002,0.0625,0.125,0.25,0.4666667,0.5,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23228347,0.27027026,0.18367346,0.16304348,0.1521739,0.20512821
venomoth,0.014014013,0.012501249,0,0,1.0,0.4666667,0.20000002,0.25,0.0,0.20000002,0.0625,0.125,0.25,0.4666667,0.5,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27165353,0.3243243,0.22448978,0.43478262,0.23913042,0.43589744
diglett,0.001001001,0.00080007996,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03543307,0.27027026,0.08163265,0.13586956,0.108695656,0.46153846
diglettalola,0.001001001,0.0010000999,1,0,0.5,0.4666667,0.4666667,0.0,0.20000002,0.20000002,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.0,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03543307,0.27027026,0.10204081,0.13586956,0.108695656,0.43589744
dugtrio,0.0060060057,0.033303328,0,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13385826,0.51351357,0.18367346,0.2173913,0.2173913,0.5897436
dugtrioalola,0.0060060057,0.066606656,0,0,0.5,0.4666667,0.4666667,0.0,0.20000002,0.20000002,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.0,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.13385826,0.51351357,0.22448978,0.2173913,0.2173913,0.53846157
meowth,0.003003003,0.0042004194,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15354331,0.21621622,0.12244897,0.16304348,0.086956516,0.43589744
meowthalola,0.003003003,0.0042004194,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15354331,0.16216217,0.12244897,0.2173913,0.086956516,0.43589744
meowthgalar,0.003003003,0.0075007495,1,0,0.5,0.4666667,0.20000002,0.25,0.06666667,0.06666667,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19291338,0.3243243,0.20408162,0.16304348,0.086956516,0.17948718
meowthgmax,0.3293293,0.0,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15354331,0.21621622,0.12244897,0.16304348,0.086956516,0.43589744
persian,0.009009008,0.032003198,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2519685,0.35135135,0.22448978,0.29891306,0.19565217,0.5641026
persianalola,0.01001001,0.033003297,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2519685,0.2972973,0.22448978,0.35326087,0.19565217,0.5641026
psyduck,0.007007007,0.01960196,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19291338,0.25405404,0.17551018,0.29891306,0.13043478,0.25641027
golduck,0.016016016,0.07660765,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31102362,0.41621622,0.29795918,0.46195656,0.26086956,0.41025642
mankey,0.004004004,0.028002799,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15354331,0.4054054,0.12244897,0.13586956,0.108695656,0.33333334
primeape,0.009009008,0.032003198,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2519685,0.5405406,0.22448978,0.27173913,0.2173913,0.46153846
growlithe,0.0060060057,0.0190019,1,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21259843,0.35135135,0.16326529,0.32608694,0.13043478,0.2820513
arcanine,0.018018018,0.15501548,0,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3503937,0.5675676,0.30612245,0.48913044,0.26086956,0.46153846
poliwag,0.0050050053,0.012401239,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15354331,0.24324326,0.14285713,0.16304348,0.086956516,0.43589744
poliwhirl,0.009009008,0.020001998,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2519685,0.3243243,0.24489795,0.2173913,0.13043478,0.43589744
poliwrath,0.01201201,0.054005396,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.06666667,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3503937,0.48648646,0.36734694,0.32608694,0.3043478,0.33333334
abra,0.008008007,0.019501949,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09448819,0.081081085,0.040816322,0.5163044,0.1521739,0.43589744
kadabra,0.01201201,0.056505647,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15354331,0.16216217,0.10204081,0.5978261,0.2173913,0.51282054
alakazam,0.014014013,0.0480048,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21259843,0.24324326,0.16326529,0.6793479,0.32608694,0.5897436
alakazammega,0.011011011,0.0480048,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21259843,0.24324326,0.24489795,0.8967392,0.3695652,0.74358976
machop,0.007007007,0.019501949,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27165353,0.4054054,0.18367346,0.13586956,0.06521739,0.15384616
machoke,0.014014013,0.07050704,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.31102362,0.51351357,0.26530612,0.2173913,0.17391305,0.20512821
machamp,0.015015014,0.13001299,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3503937,0.6756757,0.30612245,0.29891306,0.2826087,0.25641027
machampgmax,0.24924925,0.0,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3503937,0.6756757,0.30612245,0.29891306,0.2826087,0.25641027
bellsprout,0.0060060057,0.0040003997,1,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19291338,0.37837836,0.12244897,0.32608694,0.043478265,0.17948718
weepinbell,0.009009008,0.0064006397,1,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2519685,0.45945945,0.18367346,0.4076087,0.108695656,0.25641027
victreebel,0.016016016,0.015501549,0,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31102362,0.5405406,0.24489795,0.48913044,0.2173913,0.33333334
tentacool,0.008008007,0.045504548,1,0,1.0,0.06666667,0.06666667,0.5,0.20000002,0.06666667,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15354331,0.1891892,0.12244897,0.2173913,0.34782606,0.33333334
tentacruel,0.015015014,0.055005495,0,0,1.0,0.06666667,0.06666667,0.5,0.20000002,0.06666667,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31102362,0.35135135,0.24489795,0.3804348,0.43478262,0.48717952
geodude,0.003003003,0.020001998,1,0,0.5,0.06666667,1.0,0.0,1.0,0.4666667,0.5,0.0625,0.5,0.06666667,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.15354331,0.4054054,0.3877551,0.108695656,0.043478265,0.07692308
geodudealola,0.003003003,0.020302027,1,0,0.5,0.06666667,0.4666667,0.125,0.4666667,0.20000002,0.5,0.125,1.0,0.0,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.15354331,0.4054054,0.3877551,0.108695656,0.043478265,0.07692308
graveler,0.009009008,0.105010495,1,0,0.5,0.06666667,1.0,0.0,1.0,0.4666667,0.5,0.0625,0.5,0.06666667,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.21259843,0.48648646,0.4489796,0.19021739,0.108695656,0.15384616
graveleralola,0.009009008,0.11001099,1,0,0.5,0.06666667,0.4666667,0.125,0.4666667,0.20000002,0.5,0.125,1.0,0.0,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.21259843,0.48648646,0.4489796,0.19021739,0.108695656,0.15384616
golem,0.013013012,0.30003,0,0,0.5,0.06666667,1.0,0.0,1.0,0.4666667,0.5,0.0625,0.5,0.06666667,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.31102362,0.62162167,0.5102041,0.24456523,0.19565217,0.20512821
golemalola,0.016016016,0.31603158,0,0,0.5,0.06666667,0.4666667,0.125,0.4666667,0.20000002,0.5,0.125,1.0,0.0,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.31102362,0.62162167,0.5102041,0.24456523,0.19565217,0.20512821
ponyta,0.009009008,0.030002998,1,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19291338,0.43243244,0.20408162,0.29891306,0.19565217,0.43589744
ponytagalar,0.007007007,0.0240024,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19291338,0.43243244,0.20408162,0.29891306,0.19565217,0.43589744
rapidash,0.016016016,0.09500949,0,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2519685,0.51351357,0.26530612,0.3804348,0.26086956,0.51282054
rapidashgalar,0.016016016,0.08000799,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0625,0.5,0.25,0.20000002,0.125,0.20000002,0.20000002,0.5,0.0,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2519685,0.51351357,0.26530612,0.3804348,0.26086956,0.51282054
slowpoke,0.011011011,0.036003597,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3503937,0.3243243,0.24489795,0.16304348,0.086956516,0.051282056
slowpokegalar,0.011011011,0.036003597,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3503937,0.3243243,0.24489795,0.16304348,0.086956516,0.051282056
slowbro,0.015015014,0.07850785,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.37007874,0.37837836,0.42857143,0.48913044,0.26086956,0.12820514
slowbromega,0.019019019,0.12001199,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.37007874,0.37837836,0.7142857,0.65217394,0.26086956,0.12820514
slowbrogalar,0.015015014,0.07050704,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.0625,0.125,0.5,0.20000002,0.25,0.20000002,0.20000002,0.5,0.5,0.4666667,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37007874,0.51351357,0.36734694,0.48913044,0.2173913,0.12820514
magnemite,0.0020020022,0.0060006,1,0,0.5,0.4666667,0.20000002,0.125,0.06666667,0.06666667,0.5,0.0,1.0,0.0,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.0,0.06666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.09448819,0.16216217,0.26530612,0.46195656,0.1521739,0.20512821
magneton,0.009009008,0.060005996,1,0,0.5,0.4666667,0.20000002,0.125,0.06666667,0.06666667,0.5,0.0,1.0,0.0,0.125,0.06666667,0.06666667,0.25,0.25,0.20000002,0.0,0.06666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.19291338,0.2972973,0.36734694,0.5978261,0.2173913,0.33333334
farfetchd,0.007007007,0.015001499,0,0,1.0,0.20000002,0.20000002,0.5,0.06666667,0.4666667,0.25,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.0,0.5,0.20000002,0.20000002,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2007874,0.45945945,0.20408162,0.26086956,0.18260868,0.2820513
farfetchdgalar,0.007007007,0.015001499,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2007874,0.48648646,0.20408162,0.26086956,0.18260868,0.25641027
doduo,0.013013012,0.03920392,1,0,1.0,0.20000002,0.20000002,0.5,0.06666667,0.4666667,0.25,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.0,0.5,0.20000002,0.20000002,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13385826,0.43243244,0.16326529,0.13586956,0.06521739,0.35897437
dodrio,0.017017016,0.08520851,0,0,1.0,0.20000002,0.20000002,0.5,0.06666667,0.4666667,0.25,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.0,0.5,0.20000002,0.20000002,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23228347,0.5675676,0.26530612,0.27173913,0.17391305,0.53846157
seel,0.01001001,0.090009,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2519685,0.21621622,0.20408162,0.19021739,0.2173913,0.20512821
dewgong,0.016016016,0.12001199,0,0,1.0,0.20000002,0.06666667,0.5,0.4666667,0.0,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3503937,0.35135135,0.30612245,0.32608694,0.32608694,0.33333334
grimer,0.008008007,0.030002998,1,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31102362,0.4054054,0.18367346,0.16304348,0.13043478,0.10256411
grimeralola,0.0060060057,0.042004198,1,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.25,0.125,0.5,0.20000002,0.0,0.20000002,0.20000002,0.125,0.5,0.06666667,0.20000002,0.20000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31102362,0.4054054,0.18367346,0.16304348,0.13043478,0.10256411
muk,0.011011011,0.030002998,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40944883,0.5405406,0.28571427,0.29891306,0.34782606,0.23076925
mukalola,0.009009008,0.052005198,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.25,0.125,0.5,0.20000002,0.0,0.20000002,0.20000002,0.125,0.5,0.06666667,0.20000002,0.20000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40944883,0.5405406,0.28571427,0.29891306,0.34782606,0.23076925
shellder,0.0020020022,0.0040003997,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11417323,0.3243243,0.3877551,0.19021739,0.021739133,0.17948718
cloyster,0.014014013,0.13251324,0,0,1.0,0.20000002,0.06666667,0.5,0.4666667,0.0,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19291338,0.48648646,0.7142857,0.4076087,0.108695656,0.33333334
gastly,0.01201201,0.000100009995,1,0,0.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.0,0.0625,0.5,0.20000002,0.5,0.0,0.20000002,0.5,0.5,0.4666667,0.20000002,0.06666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11417323,0.16216217,0.10204081,0.48913044,0.06521739,0.3846154
haunter,0.015015014,0.000100009995,1,0,0.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.0,0.0625,0.5,0.20000002,0.5,0.0,0.20000002,0.5,0.5,0.4666667,0.20000002,0.06666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17322835,0.24324326,0.16326529,0.5706522,0.1521739,0.46153846
